timeseries_id,latitude,longitude,pressure,fr_temp,fr_temp_ADC,sr_temp,sr_temp_ADC,temp_ref,par,fluor,tilt,time
,degrees_north,degrees_east,Bar,degree_C,,degree_C,,,umole m^-2 s^-1,ug/L,,UTC
1040,58.4615,-167.5863,0.0042724609375,13.245181805811853,14293,14.121185934777145,14276,8516,-1.1406301369863014,0.0,82.0,2020-08-30T00:00:00Z
1040,58.4615,-167.5863,0.0042724609375,13.233222574405943,14301,14.091258090806548,14295,8516,-0.699095890410959,0.0,80.0,2020-08-30T01:00:00Z
1040,58.4615,-167.5863,0.003662109375,13.192915610216062,14328,14.02996774461775,14334,8516,-0.47832876712328765,0.0,81.0,2020-08-30T02:00:00Z
1040,58.4615,-167.5863,0.003662109375,13.128898948148219,14371,13.95948168785634,14379,8516,-0.551917808219178,0.0,82.0,2020-08-30T03:00:00Z
1040,58.4615,-167.5863,0.00335693359375,13.053250707632287,14422,13.895477588859706,14420,8516,-0.6623013698630137,0.0,81.0,2020-08-30T04:00:00Z
1040,58.4615,-167.5863,0.00396728515625,12.976428080792914,14474,13.839448070292121,14456,8516,-0.5887123287671233,0.0,81.0,2020-08-30T05:00:00Z
1040,58.4615,-167.5863,0.003662109375,12.90285211223312,14524,13.77582825778461,14497,8516,-0.6806986301369863,0.0,82.0,2020-08-30T06:00:00Z
1040,58.4615,-167.5863,0.00396728515625,12.836876699154345,14569,13.72322426872671,14531,8516,-0.7358904109589042,0.0,81.0,2020-08-30T07:00:00Z
1040,58.4615,-167.5863,0.0042724609375,12.78134221619814,14607,13.676924268980372,14561,8516,-0.6806986301369863,0.0,80.0,2020-08-30T08:00:00Z
1040,58.4615,-167.5863,0.0030517578125,12.7245148564989,14646,13.629193952036928,14592,8516,-0.551917808219178,0.0,80.0,2020-08-30T09:00:00Z
1040,58.4615,-167.5863,0.00213623046875,12.66205581200171,14689,13.567775343827122,14632,8516,-0.551917808219178,0.0,81.0,2020-08-30T10:00:00Z
1040,58.4615,-167.5863,0.00213623046875,12.594021201269356,14736,13.508074450683807,14671,8516,-0.6255068493150685,0.0,82.0,2020-08-30T11:00:00Z
1040,58.4615,-167.5863,0.0,12.521911103449611,14786,13.442457727956878,14714,8516,-0.9750547945205479,0.0,81.0,2020-08-30T12:00:00Z
1040,58.4615,-167.5863,-9.1552734375E-4,12.440039056183707,14843,13.360361317215961,14768,8516,-0.6439041095890411,0.0,81.0,2020-08-30T13:00:00Z
1040,58.4615,-167.5863,-0.0048828125,12.351385388404992,14905,13.26953963167955,14828,8516,-0.5335205479452054,0.0,82.0,2020-08-30T14:00:00Z
1040,58.4615,-167.5863,-0.009765625,12.247532441494798,14978,13.159597749649777,14901,8516,-0.4047397260273973,0.0,82.0,2020-08-30T15:00:00Z
1040,58.4615,-167.5863,-0.01251220703125,12.16966198889537,15033,13.066698880628053,14963,8516,-0.47832876712328765,0.0,80.0,2020-08-30T16:00:00Z
1040,58.4615,-167.5863,-0.01312255859375,12.145657677810561,15050,13.051755892011442,14973,8516,-0.7542876712328767,0.0,81.0,2020-08-30T17:00:00Z
1040,58.4615,-167.5863,-0.01220703125,12.152714605925212,15045,13.084645354712052,14951,8516,-0.4967260273972603,0.0,82.0,2020-08-30T18:00:00Z
1040,58.4615,-167.5863,-0.01312255859375,12.145657677810561,15050,13.050262212793427,14974,8516,-0.7542876712328767,0.0,82.0,2020-08-30T19:00:00Z
1040,58.4615,-167.5863,-0.013427734375,12.130141702947526,15061,12.953413853548625,15039,8516,-0.6439041095890411,0.0,81.0,2020-08-30T20:00:00Z
1040,58.4615,-167.5863,-0.01220703125,12.097740309288668,15084,12.88664136529394,15084,8516,-0.42313698630136987,0.0,82.0,2020-08-30T21:00:00Z
1040,58.4615,-167.5863,-0.01312255859375,12.042925461227924,15123,12.815664761574794,15132,8516,-0.6806986301369863,0.0,81.0,2020-08-30T22:00:00Z
1040,58.4615,-167.5863,-0.0115966796875,11.991068228646611,15160,12.740530029598915,15183,8516,-0.8462739726027397,0.0,82.0,2020-08-30T23:00:00Z
1040,58.4615,-167.5863,-0.01007080078125,11.939352980902072,15197,12.680333856076402,15224,8516,-0.45993150684931505,0.0,82.0,2020-08-31T00:00:00Z
1040,58.4615,-167.5863,-0.0091552734375,11.896132768300447,15228,12.65103623069507,15244,8516,-0.6806986301369863,0.0,81.0,2020-08-31T01:00:00Z
1040,58.4615,-167.5863,-0.00885009765625,11.843287787249892,15266,12.630553694137404,15258,8516,-0.47832876712328765,0.0,81.0,2020-08-31T02:00:00Z
1040,58.4615,-167.5863,-0.00732421875,11.79336024439607,15302,12.577981563606386,15294,8516,-0.8094794520547945,0.0,81.0,2020-08-31T03:00:00Z
1040,58.4615,-167.5863,-0.00579833984375,11.758765905198857,15327,12.599869627168346,15279,8516,-0.6255068493150685,0.0,81.0,2020-08-31T04:00:00Z
1040,58.4615,-167.5863,-0.0042724609375,11.726995047030016,15350,12.60425015014846,15276,8516,-0.8646712328767122,0.0,81.0,2020-08-31T05:00:00Z
1040,58.4615,-167.5863,-0.003662109375,11.682880954134305,15382,12.559031497563126,15307,8516,-0.3679452054794521,0.0,81.0,2020-08-31T06:00:00Z
1040,58.4615,-167.5863,-0.0030517578125,11.634749043109593,15417,12.51246246015188,15339,8516,-0.551917808219178,0.0,82.0,2020-08-31T07:00:00Z
1040,58.4615,-167.5863,-0.001220703125,11.581260707613637,15456,12.467453145268621,15370,8516,-0.6623013698630137,0.0,82.0,2020-08-31T08:00:00Z
1040,58.4615,-167.5863,-0.001220703125,11.526558120785637,15496,12.413866274816712,15407,8516,-0.827876712328767,0.0,81.0,2020-08-31T09:00:00Z
1040,58.4615,-167.5863,0.0,11.477461221526653,15532,12.373410496050667,15435,8516,-0.8830684931506849,0.0,81.0,2020-08-31T10:00:00Z
1040,58.4615,-167.5863,-3.0517578125E-4,11.428491966864328,15568,12.33735918947201,15460,8516,-0.7726849315068494,0.0,81.0,2020-08-31T11:00:00Z
1040,58.4615,-167.5863,6.103515625E-4,11.385070390899443,15600,12.299935553349826,15486,8516,-0.699095890410959,0.0,81.0,2020-08-31T12:00:00Z
1040,58.4615,-167.5863,0.001220703125,11.34039653871389,15633,12.25971239017315,15514,8516,-0.9014657534246575,0.0,82.0,2020-08-31T13:00:00Z
1040,58.4615,-167.5863,0.00213623046875,11.28369184152939,15675,12.20382358225487,15553,8516,-0.8646712328767122,0.0,82.0,2020-08-31T14:00:00Z
1040,58.4615,-167.5863,0.0030517578125,11.215065098630475,15726,12.130976372756777,15604,8516,-0.44153424657534246,0.0,82.0,2020-08-31T15:00:00Z
1040,58.4615,-167.5863,0.0030517578125,11.135984524544142,15785,12.044197440864764,15665,8516,-0.8830684931506849,0.0,81.0,2020-08-31T16:00:00Z
1040,58.4615,-167.5863,0.0042724609375,11.066561102738603,15837,11.964866578008866,15721,8516,-0.5151232876712328,0.0,82.0,2020-08-31T17:00:00Z
1040,58.4615,-167.5863,0.00518798828125,11.017319354945528,15874,11.914036354939185,15757,8516,-0.6071095890410959,0.0,82.0,2020-08-31T18:00:00Z
1040,58.4615,-167.5863,0.00518798828125,10.994737963635714,15891,11.883037904407331,15779,8516,-0.6439041095890411,0.0,82.0,2020-08-31T19:00:00Z
1040,58.4615,-167.5863,0.00701904296875,11.012003644086292,15878,11.895713190958247,15770,8516,-0.44153424657534246,0.0,82.0,2020-08-31T20:00:00Z
1040,58.4615,-167.5863,0.00732421875,11.141335422371128,15781,12.146665768779656,15593,8516,-0.275958904109589,0.0,81.0,2020-08-31T21:00:00Z
1040,58.4615,-167.5863,0.00823974609375,11.287736515228062,15672,12.387849473940435,15425,8516,-0.16557534246575342,0.0,82.0,2020-08-31T22:00:00Z
1040,58.4615,-167.5863,0.00823974609375,11.484272587925716,15527,12.730239655368962,15190,8516,-0.31275342465753425,0.0,82.0,2020-08-31T23:00:00Z
1040,58.4615,-167.5863,0.00823974609375,11.720095414396326,15355,13.182138843628252,14886,8516,-0.2575616438356164,0.0,82.0,2020-09-01T00:00:00Z
1040,58.4615,-167.5863,0.00885009765625,11.947729622558029,15191,13.425706826277008,14725,8516,-0.3863424657534247,0.0,81.0,2020-09-01T01:00:00Z
1040,58.4615,-167.5863,0.0091552734375,12.183796421908937,15023,13.498905603194657,14677,8516,-0.4967260273972603,0.0,81.0,2020-09-01T02:00:00Z
1040,58.4615,-167.5863,0.01007080078125,12.339976392495146,14913,13.51877679175999,14664,8516,-0.4047397260273973,0.0,82.0,2020-09-01T03:00:00Z
1040,58.4615,-167.5863,0.010986328125,12.447206668649187,14838,13.537137088733175,14652,8516,-0.275958904109589,0.0,82.0,2020-09-01T04:00:00Z
1040,58.4615,-167.5863,0.01220703125,12.504645446264988,14798,13.58004388766534,14624,8516,-0.7910821917808218,0.0,82.0,2020-09-01T05:00:00Z
1040,58.4615,-167.5863,0.01251220703125,12.513276307603121,14792,13.590785081206718,14617,8516,-0.3679452054794521,0.0,81.0,2020-09-01T06:00:00Z
1040,58.4615,-167.5863,0.01373291015625,12.490269411486906,14808,13.512660462176314,14668,8516,-0.3679452054794521,0.0,82.0,2020-09-01T07:00:00Z
1040,58.4615,-167.5863,0.0152587890625,12.435739790743526,14846,13.440934334580788,14715,8516,-0.45993150684931505,0.0,82.0,2020-09-01T08:00:00Z
1040,58.4615,-167.5863,0.01556396484375,12.374224034455494,14889,13.377057143993511,14757,8516,-0.31275342465753425,0.0,81.0,2020-09-01T09:00:00Z
1040,58.4615,-167.5863,0.01739501953125,12.308637075468823,14935,13.289182413058768,14815,8516,-0.23916438356164382,0.0,82.0,2020-09-01T10:00:00Z
1040,58.4615,-167.5863,0.01739501953125,12.241858311421936,14982,13.221270881065777,14860,8516,-0.33115068493150684,0.0,82.0,2020-09-01T11:00:00Z
1040,58.4615,-167.5863,0.01739501953125,12.172488030293778,15031,13.134082121868119,14918,8516,-0.1287808219178082,0.0,81.0,2020-09-01T12:00:00Z
1040,58.4615,-167.5863,0.01800537109375,12.092110950252618,15088,13.03831683123218,14982,8516,-0.18397260273972604,0.0,81.0,2020-09-01T13:00:00Z
