time (UTC),Pressure_Bar,Temp_DegC_0,Temp_DegC_1,latitude,longitude,timeseries_id
2022-05-19 17:10:00+00:00,6.81,-0.512999999999991,-0.5139999999999958,59.246,-170.423,POPS0025
2022-05-19 18:10:00+00:00,6.815,-0.5109999999999957,-0.5120000000000005,59.246,-170.423,POPS0025
2022-05-19 19:10:00+00:00,6.813,-0.5090000000000003,-0.5099999999999909,59.246,-170.423,POPS0025
2022-05-19 20:10:00+00:00,6.809,-0.5069999999999908,-0.5079999999999956,59.246,-170.423,POPS0025
2022-05-19 21:10:00+00:00,6.789,-0.5069999999999908,-0.5079999999999956,59.246,-170.423,POPS0025
2022-05-19 22:10:00+00:00,6.764,-0.5079999999999956,-0.5090000000000003,59.246,-170.423,POPS0025
2022-05-19 23:10:00+00:00,6.75,-0.5099999999999909,-0.5109999999999957,59.246,-170.423,POPS0025
2022-05-20 00:10:00+00:00,6.734,-0.5139999999999958,-0.5139999999999958,59.246,-170.423,POPS0025
2022-05-20 01:10:00+00:00,6.72,-0.5159999999999911,-0.5159999999999911,59.246,-170.423,POPS0025
2022-05-20 02:10:00+00:00,6.721,-0.5120000000000005,-0.512999999999991,59.246,-170.423,POPS0025
2022-05-20 03:10:00+00:00,6.73,-0.5120000000000005,-0.512999999999991,59.246,-170.423,POPS0025
2022-05-20 04:10:00+00:00,6.751,-0.512999999999991,-0.5139999999999958,59.246,-170.423,POPS0025
2022-05-20 05:10:00+00:00,6.78,-0.5030000000000001,-0.5039999999999907,59.246,-170.423,POPS0025
2022-05-20 06:10:00+00:00,6.805,-0.47699999999998965,-0.47699999999998965,59.246,-170.423,POPS0025
2022-05-20 07:10:00+00:00,6.825,-0.45699999999999363,-0.4579999999999984,59.246,-170.423,POPS0025
2022-05-20 08:10:00+00:00,6.843,-0.4479999999999933,-0.44899999999999807,59.246,-170.423,POPS0025
2022-05-20 09:10:00+00:00,6.849,-0.44700000000000273,-0.4479999999999933,59.246,-170.423,POPS0025
2022-05-20 10:10:00+00:00,6.843,-0.4509999999999934,-0.4519999999999982,59.246,-170.423,POPS0025
