time,Pressure_Bar,Temp_DegC_0,Temp_DegC_1,latitude,longitude,timeseries_id
UTC,,,,degrees_north,degrees_east,
2021-05-12T00:10:00Z,NaN,NaN,NaN,60.7788333,-174.49733,POPS0009
2021-05-12T01:10:00Z,9.069,0.342,0.342,60.7788333,-174.49733,POPS0009
2021-05-12T02:10:00Z,9.082,0.295,0.296,60.7788333,-174.49733,POPS0009
2021-05-12T03:10:00Z,9.098,0.239,0.239,60.7788333,-174.49733,POPS0009
2021-05-12T04:10:00Z,9.112,0.225,0.226,60.7788333,-174.49733,POPS0009
2021-05-12T05:10:00Z,9.121,0.227,0.228,60.7788333,-174.49733,POPS0009
2021-05-12T06:10:00Z,9.128,0.233,0.235,60.7788333,-174.49733,POPS0009
2021-05-12T07:10:00Z,9.132,0.244,0.245,60.7788333,-174.49733,POPS0009
2021-05-12T08:10:00Z,9.13,0.261,0.262,60.7788333,-174.49733,POPS0009
2021-05-12T09:10:00Z,9.126,0.279,0.28,60.7788333,-174.49733,POPS0009
2021-05-12T10:10:00Z,9.12,0.246,0.247,60.7788333,-174.49733,POPS0009
2021-05-12T11:10:00Z,9.114,0.237,0.237,60.7788333,-174.49733,POPS0009
2021-05-12T12:10:00Z,9.117,0.235,0.235,60.7788333,-174.49733,POPS0009
2021-05-12T13:10:00Z,9.119,0.237,0.239,60.7788333,-174.49733,POPS0009
2021-05-12T14:10:00Z,9.119,0.241,0.241,60.7788333,-174.49733,POPS0009
2021-05-12T15:10:00Z,9.121,0.235,0.236,60.7788333,-174.49733,POPS0009
2021-05-12T16:10:00Z,9.123,0.233,0.234,60.7788333,-174.49733,POPS0009
2021-05-12T17:10:00Z,9.12,0.232,0.233,60.7788333,-174.49733,POPS0009
2021-05-12T18:10:00Z,9.112,0.232,0.233,60.7788333,-174.49733,POPS0009
2021-05-12T19:10:00Z,9.1,0.233,0.234,60.7788333,-174.49733,POPS0009
2021-05-12T20:10:00Z,9.087,0.234,0.235,60.7788333,-174.49733,POPS0009
2021-05-12T21:10:00Z,9.075,0.235,0.236,60.7788333,-174.49733,POPS0009
2021-05-12T22:10:00Z,9.063,0.235,0.236,60.7788333,-174.49733,POPS0009
2021-05-12T23:10:00Z,9.061,0.233,0.233,60.7788333,-174.49733,POPS0009
2021-05-13T00:10:00Z,9.062,0.231,0.232,60.7788333,-174.49733,POPS0009
2021-05-13T01:10:00Z,9.066,0.239,0.239,60.7788333,-174.49733,POPS0009
2021-05-13T02:10:00Z,9.081,0.256,0.257,60.7788333,-174.49733,POPS0009
2021-05-13T03:10:00Z,9.099,0.414,0.418,60.7788333,-174.49733,POPS0009
2021-05-13T04:10:00Z,9.115,0.431,0.432,60.7788333,-174.49733,POPS0009
2021-05-13T05:10:00Z,9.132,0.437,0.438,60.7788333,-174.49733,POPS0009
2021-05-13T06:10:00Z,9.141,0.456,0.457,60.7788333,-174.49733,POPS0009
2021-05-13T07:10:00Z,9.148,0.457,0.457,60.7788333,-174.49733,POPS0009
2021-05-13T08:10:00Z,9.148,0.447,0.448,60.7788333,-174.49733,POPS0009
2021-05-13T09:10:00Z,9.146,0.46,0.46,60.7788333,-174.49733,POPS0009
2021-05-13T10:10:00Z,9.14,0.474,0.475,60.7788333,-174.49733,POPS0009
2021-05-13T11:10:00Z,9.136,0.483,0.483,60.7788333,-174.49733,POPS0009
2021-05-13T12:10:00Z,9.13,0.489,0.49,60.7788333,-174.49733,POPS0009
2021-05-13T13:10:00Z,9.129,0.49,0.491,60.7788333,-174.49733,POPS0009
2021-05-13T14:10:00Z,9.133,0.488,0.489,60.7788333,-174.49733,POPS0009
2021-05-13T15:10:00Z,9.131,0.487,0.488,60.7788333,-174.49733,POPS0009
2021-05-13T16:10:00Z,9.132,0.487,0.488,60.7788333,-174.49733,POPS0009
2021-05-13T17:10:00Z,9.132,0.486,0.487,60.7788333,-174.49733,POPS0009
2021-05-13T18:10:00Z,9.123,0.489,0.489,60.7788333,-174.49733,POPS0009
2021-05-13T19:10:00Z,9.114,0.489,0.49,60.7788333,-174.49733,POPS0009
2021-05-13T20:10:00Z,9.101,0.487,0.488,60.7788333,-174.49733,POPS0009
2021-05-13T21:10:00Z,9.085,0.485,0.486,60.7788333,-174.49733,POPS0009
2021-05-13T22:10:00Z,9.074,0.48,0.481,60.7788333,-174.49733,POPS0009
2021-05-13T23:10:00Z,9.066,0.463,0.464,60.7788333,-174.49733,POPS0009
2021-05-14T00:10:00Z,9.062,0.45,0.45,60.7788333,-174.49733,POPS0009
2021-05-14T01:10:00Z,9.066,0.443,0.443,60.7788333,-174.49733,POPS0009
2021-05-14T02:10:00Z,9.077,0.426,0.425,60.7788333,-174.49733,POPS0009
2021-05-14T03:10:00Z,9.095,0.393,0.393,60.7788333,-174.49733,POPS0009
2021-05-14T04:10:00Z,9.117,0.371,0.371,60.7788333,-174.49733,POPS0009
2021-05-14T05:10:00Z,9.13,0.345,0.345,60.7788333,-174.49733,POPS0009
2021-05-14T06:10:00Z,9.143,0.322,0.322,60.7788333,-174.49733,POPS0009
2021-05-14T07:10:00Z,9.151,0.317,0.318,60.7788333,-174.49733,POPS0009
2021-05-14T08:10:00Z,9.159,0.316,0.317,60.7788333,-174.49733,POPS0009
2021-05-14T09:10:00Z,9.161,0.362,0.362,60.7788333,-174.49733,POPS0009
2021-05-14T10:10:00Z,9.155,0.368,0.369,60.7788333,-174.49733,POPS0009
2021-05-14T11:10:00Z,9.149,0.368,0.369,60.7788333,-174.49733,POPS0009
2021-05-14T12:10:00Z,9.143,0.355,0.355,60.7788333,-174.49733,POPS0009
2021-05-14T13:10:00Z,9.14,0.333,0.334,60.7788333,-174.49733,POPS0009
2021-05-14T14:10:00Z,9.139,0.334,0.334,60.7788333,-174.49733,POPS0009
2021-05-14T15:10:00Z,9.141,0.337,0.338,60.7788333,-174.49733,POPS0009
2021-05-14T16:10:00Z,9.14,0.338,0.339,60.7788333,-174.49733,POPS0009
2021-05-14T17:10:00Z,9.139,0.336,0.337,60.7788333,-174.49733,POPS0009
2021-05-14T18:10:00Z,9.133,0.334,0.335,60.7788333,-174.49733,POPS0009
2021-05-14T19:10:00Z,9.124,0.334,0.335,60.7788333,-174.49733,POPS0009
2021-05-14T20:10:00Z,9.111,0.335,0.336,60.7788333,-174.49733,POPS0009
2021-05-14T21:10:00Z,9.093,0.333,0.333,60.7788333,-174.49733,POPS0009
2021-05-14T22:10:00Z,9.084,0.319,0.32,60.7788333,-174.49733,POPS0009
2021-05-14T23:10:00Z,9.07,0.304,0.304,60.7788333,-174.49733,POPS0009
